SITE_ID,DEFAULT_SITE_REF,SITE_TYPE,SITE_SUBTYPE,DEFAULT_SITE_NUM_SYS,SITE_NAME,SITE_SHORTNAME,ALL_SITE_REFERENCES,TEXT_REF,ZONE,EASTING,NORTHING,LATITUDE,LONGITUDE,SPHEROID
70100002,70100002,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR1C,WNR1C,23043323 [WIN_ID]; 70100002 [SITE_REF]; WNR1C [TEXT_REF],WNR1C,50,348301.08,6728684.50,-29.562356990,115.434064371,GDA2020
70100003,70100003,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR2A,WNR2A,23043324 [WIN_ID]; 70100003 [SITE_REF]; WNR2A [TEXT_REF],WNR2A,50,349001.08,6728266.50,-29.566213109,115.441230075,GDA2020
70100004,70100004,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR2B,WNR2B,23043448 [WIN_ID]; 70100004 [SITE_REF]; WNR2B [TEXT_REF],WNR2B,50,348999.08,6728267.50,-29.566203845,115.441209574,GDA2020
70100005,70100005,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR2C,WNR2C,23043329 [WIN_ID]; 70100005 [SITE_REF]; WNR2C [TEXT_REF],WNR2C,50,348999.08,6728267.50,-29.566203845,115.441209574,GDA2020
70100006,70100006,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR2D,WNR2D,23043330 [WIN_ID]; 70100006 [SITE_REF]; WNR2D [TEXT_REF],WNR2D,50,348999.08,6728261.50,-29.566257976,115.441208742,GDA2020
70100007,70100007,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR3A,WNR3A,23043437 [WIN_ID]; 70100007 [SITE_REF]; WNR3A [TEXT_REF],WNR3A,50,348682.08,6729028.50,-29.559299777,115.438043837,GDA2020
70100008,70100008,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR3B,WNR3B,23043332 [WIN_ID]; 70100008 [SITE_REF]; WNR3B [TEXT_REF],WNR3B,50,348680.08,6729026.50,-29.559317578,115.438022922,GDA2020
70100009,70100009,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNR3C,WNR3C,23043438 [WIN_ID]; 70100009 [SITE_REF]; WNR3C [TEXT_REF],WNR3C,50,348682.08,6729028.50,-29.559299777,115.438043837,GDA2020
70100010,70100010,Groundwater,Bore or Well,AWRC,Wilson Nature Reserve - WNRECO1,WNRECO1,23043827 [WIN_ID]; 70100010 [SITE_REF]; WNRECO1 [TEXT_REF],WNRECO1,50,348504.08,6728762.50,-29.561677972,115.436170060,GDA2020
70100015,70100015,Groundwater,Bore or Well,AWRC,Arrino - M1 Deep,M1 Deep,23083007 [WIN_ID]; 70100015 [SITE_REF],,50,356835.01,6749335.49,-29.377046262,115.524832108,GDA2020
70100016,70100016,Groundwater,Bore or Well,AWRC,Arrino - M1 Shallow,M1 Shallow,23083008 [WIN_ID]; 70100016 [SITE_REF],,50,356839.01,6749335.49,-29.377046718,115.524873313,GDA2020
70100017,70100017,Groundwater,Bore or Well,AWRC,Arrino - M2 Deep,M2 Deep,23083009 [WIN_ID]; 70100017 [SITE_REF],,50,355962.01,6749324.49,-29.377045683,115.515837830,GDA2020
70100018,70100018,Groundwater,Bore or Well,AWRC,Arrino - M2 Shallow,M2 Shallow,23083010 [WIN_ID]; 70100018 [SITE_REF],,50,355965.01,6749324.49,-29.377046027,115.515868733,GDA2020
70100019,70100019,Groundwater,Bore or Well,AWRC,Arrino - M3 Deep,M3 Deep,23083011 [WIN_ID]; 70100019 [SITE_REF],,50,355856.01,6752542.49,-29.347999330,115.515167217,GDA2020
70100020,70100020,Groundwater,Bore or Well,AWRC,Arrino - M3 Shallow,M3 Shallow,23083012 [WIN_ID]; 70100020 [SITE_REF],,50,355851.01,6752542.49,-29.347998757,115.515115727,GDA2020
70100021,70100021,Groundwater,Bore or Well,AWRC,Arrino - Tec Ms,Tec Ms,23083013 [WIN_ID]; 70100021 [SITE_REF],,50,355215.04,6740982.49,-29.452224181,115.507043282,GDA2020
701001,701001,Stream Gauging,Stream Gauging,AWRC,Irwin River - Mondara,Mondara,16475 [WIN_ID]; 701001 [SITE_REF],,50,322536.01,6759099.48,-29.284589034,115.173122127,GDA2020
70100104,70100104,Groundwater,Bore or Well,AWRC,Three Springs - 1 00,1 00,23084287 [WIN_ID]; 70100104 [SITE_REF],,50,364394.04,6731900.49,-29.535195095,115.600542600,GDA2020
70100105,70100105,Groundwater,Bore or Well,AWRC,Three Springs - 2 00,2 00,23084288 [WIN_ID]; 70100105 [SITE_REF],,50,364412.04,6731886.49,-29.535323367,115.600726574,GDA2020
7010044,7010044,Surface (other),Sampling location,AWRC,Irwin River - Irw080,Irw080,23027574 [WIN_ID]; 7010044 [SITE_REF]; IRW080 [TEXT_REF],IRW080,50,331640.00,6766651.49,-29.217707167,115.267953790,GDA2020
701005,701005,Stream Gauging,Stream Gauging,AWRC,Arrowsmith River - Robb Crossing,Robb Crossing,16479 [WIN_ID]; 701005 [SITE_REF],,50,334440.07,6722251.49,-29.618626406,115.290054153,GDA2020
7010055,7010055,Surface (other),Sampling location,AWRC,Irwin River - Strawberry Bdg HRP 70102-GR0070-1,Strawberry Bdg HRP,7010055 [SITE_REF]; GR70IRWI1 [TEXT_REF],GR70IRWI1,50,330921.81,6766005.79,-29.223436530,115.260469562,GDA2020
7010056,7010056,Surface (other),Sampling location,AWRC,Arrowsmith River - Robinson Rd HRP 70101-GR0058-1,Robinson Rd HRP,7010056 [SITE_REF]; GR58ARRO1 [TEXT_REF],GR58ARRO1,50,348788.75,6733711.14,-29.517066437,115.439793426,GDA2020
701015,701015,Stream Gauging,Stream Gauging,AWRC,Irwin River - Strawberry Bridge,Strawberry Bridge,23000305 [WIN_ID]; 701015 [SITE_REF],,50,330923.00,6765990.49,-29.223574681,115.260479457,GDA2020
70110079,70110079,Groundwater,Bore or Well,AWRC,Dongara Mineral Sand Prospect - Pzs04,Pzs04,23023819 [WIN_ID]; 70110079 [SITE_REF],,50,323061.08,6734435.67,-29.507151231,115.174554930,GDA2020
70110081,70110081,Groundwater,Bore or Well,AWRC,Dongara Mineral Sand Prospect - Pzs06,Pzs06,23023821 [WIN_ID]; 70110081 [SITE_REF],,50,322780.65,6737813.09,-29.476644841,115.172210242,GDA2020
70110083,70110083,Groundwater,Bore or Well,AWRC,Dongara Mineral Sand Prospect - Pzs08,Pzs08,23023823 [WIN_ID]; 70110083 [SITE_REF],,50,324561.85,6734812.58,-29.503962818,115.190092130,GDA2020
7011017,7011017,Surface (other),Sampling location,AWRC,Arrowsmith River Upper - Rd Xing 14 Tra,Rd Xing 14 Tra,14739 [WIN_ID]; 7011017 [SITE_REF],,50,354171.05,6740152.49,-29.459591434,115.496170761,GDA2020
7011018,7011018,Surface (other),Sampling location,AWRC,Arrowsmith-Drumond Xing - Unnamed,Unnamed,14740 [WIN_ID]; 7011018 [SITE_REF],,50,327529.06,6711632.49,-29.713478073,115.217014528,GDA2020
7011024,7011024,Surface (other),Sampling location,AWRC,Donkey Creek - Unnamed,Unnamed,14746 [WIN_ID]; 7011024 [SITE_REF],,50,335179.07,6721477.49,-29.625706907,115.297566513,GDA2020
7011025,7011025,Surface (other),Sampling location,AWRC,Arrowsmith River Trib - Near No 15,Near No 15,14747 [WIN_ID]; 7011025 [SITE_REF],,50,358747.04,6738363.49,-29.476257269,115.543116020,GDA2020
7011049,7011049,Surface (other),Sampling location,AWRC,Twin Hills - At Oconnors,At Oconnors,14771 [WIN_ID]; 7011049 [SITE_REF],,50,341648.07,6716829.49,-29.668478996,115.363683406,GDA2020
7011051,7011051,Surface (other),Sampling location,AWRC,Arrowsmith River Trib - 1Mile Nth Of Arrino,1Mile Nth Of Arrino,14773 [WIN_ID]; 7011051 [SITE_REF],,50,364824.99,6748197.47,-29.388199658,115.607000032,GDA2020
7011061,7011061,Surface (other),Sampling location,AWRC,Arrowsmith River Trib - 5 Mile Nth Of Arrino,5 Mile Nth Of Arrino,14783 [WIN_ID]; 7011061 [SITE_REF],,50,366477.00,6743014.47,-29.435141621,115.623389950,GDA2020
7011067,7011067,Surface (other),Sampling location,AWRC,Sand Plain Creek - Unnamed,Unnamed,14789 [WIN_ID]; 7011067 [SITE_REF],,50,332940.02,6752790.50,-29.342926705,115.279228628,GDA2020
7011070,7011070,Surface (other),Sampling location,AWRC,Arrowsmith River Trib - Mooladarra,Mooladarra,14792 [WIN_ID]; 7011070 [SITE_REF],,50,348976.08,6725767.49,-29.588755709,115.440625479,GDA2020
70111556,70111556,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (5) No2,Eneabba (5) No2,1938-1-NE-0001 [AQWAB]; 20007634 [WIN_ID]; 70111556 [SITE_REF],,50,345453.08,6725293.49,-29.592599753,115.404193625,GDA2020
70111557,70111557,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (5) No 1,Eneabba (5) No 1,1938-1-NE-0002 [AQWAB]; 20007635 [WIN_ID]; 70111557 [SITE_REF],,50,344922.08,6723567.49,-29.608105060,115.398466360,GDA2020
70111558,70111558,Groundwater,Bore or Well,AWRC,Kadathinni - 88,88,1938-1-NE-0005 [AQWAB]; 20007637 [WIN_ID]; 70111558 [SITE_REF],,50,354207.07,6725461.48,-29.592139912,115.494580535,GDA2020
70111559,70111559,Groundwater,Bore or Well,AWRC,Arrino - 816,816,1938-1-NE-0006 [AQWAB]; 20007638 [WIN_ID]; 70111559 [SITE_REF],,50,351057.08,6730916.50,-29.542552263,115.462809862,GDA2020
70111560,70111560,Groundwater,Bore or Well,AWRC,Arrino - 817,817,1938-1-NE-0007 [AQWAB]; 20007639 [WIN_ID]; 70111560 [SITE_REF],,50,351725.08,6732996.50,-29.523866024,115.469984549,GDA2020
70111561,70111561,Groundwater,Bore or Well,AWRC,Arrino - 815,815,1938-1-NE-0008 [AQWAB]; 20007640 [WIN_ID]; 70111561 [SITE_REF],,50,353536.08,6730590.50,-29.545786967,115.488343523,GDA2020
70111562,70111562,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba No3 (1),Eneabba No3 (1),1938-1-NW-0001 [AQWAB]; 20007641 [WIN_ID]; 70111562 [SITE_REF],,50,337127.08,6724082.49,-29.602463244,115.318070495,GDA2020
70111563,70111563,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (3) No2,Eneabba (3) No2,1938-1-NW-0002 [AQWAB]; 20007642 [WIN_ID]; 70111563 [SITE_REF],,50,335620.08,6723413.49,-29.608300307,115.302412764,GDA2020
70111564,70111564,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (4),Eneabba (4),1938-1-NW-0003 [AQWAB]; 20007643 [WIN_ID]; 70111564 [SITE_REF],,50,338439.08,6724202.49,-29.601551674,115.331632088,GDA2020
70111565,70111565,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba No2,Eneabba No2,1938-1-NW-0004 [AQWAB]; 20007644 [WIN_ID]; 70111565 [SITE_REF],,50,333269.07,6721804.49,-29.622502403,115.277895693,GDA2020
70111566,70111566,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (8) No1,Eneabba (8) No1,1938-1-NW-0006 [AQWAB]; 20007645 [WIN_ID]; 70111566 [SITE_REF],,50,338282.08,6721775.49,-29.623425979,115.329650318,GDA2020
70111567,70111567,Groundwater,Bore or Well,AWRC,Arrowsmith East - No2,No2,1938-1-NW-0008 [AQWAB]; 20007646 [WIN_ID]; 70111567 [SITE_REF],,50,332647.07,6723004.49,-29.611593632,115.271658489,GDA2020
70111568,70111568,Groundwater,Bore or Well,AWRC,Arrowsmith East - No2,No2,1938-1-NW-0012 [AQWAB]; 20007650 [WIN_ID]; 70111568 [SITE_REF],,50,341002.08,6725210.49,-29.592788095,115.358237275,GDA2020
70111569,70111569,Groundwater,Bore or Well,AWRC,Arrowsmith East - No3,No3,1938-1-NW-0013 [AQWAB]; 20007651 [WIN_ID]; 70111569 [SITE_REF],,50,341704.08,6723296.49,-29.610144656,115.365204864,GDA2020
70111570,70111570,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (10) No.2,Eneabba (10) No.2,1938-1-SE-0001 [AQWAB]; 20007653 [WIN_ID]; 70111570 [SITE_REF],,50,345618.07,6719683.48,-29.643231586,115.405099848,GDA2020
70111571,70111571,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (13),Eneabba (13),1938-1-SE-0002 [AQWAB]; 20007654 [WIN_ID]; 70111571 [SITE_REF],,50,344224.07,6716780.49,-29.669247012,115.390286413,GDA2020
70111572,70111572,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (18),Eneabba (18),1938-1-SE-0003 [AQWAB]; 20007655 [WIN_ID]; 70111572 [SITE_REF],,50,345202.06,6713849.48,-29.695811477,115.399970396,GDA2020
70111573,70111573,Groundwater,Bore or Well,AWRC,Arrowsmith East - No.2,No.2,1938-1-SE-0006 [AQWAB]; 20007658 [WIN_ID]; 70111573 [SITE_REF],,50,344765.07,6717328.49,-29.664371011,115.395953477,GDA2020
70111574,70111574,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (10) No1,Eneabba (10) No1,1938-1-SE-0012 [AQWAB]; 20007664 [WIN_ID]; 70111574 [SITE_REF],,50,345404.07,6720805.49,-29.633082751,115.403049531,GDA2020
70111575,70111575,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (9) No1,Eneabba (9) No1,1938-1-SW-0002 [AQWAB]; 20007666 [WIN_ID]; 70111575 [SITE_REF],,50,340328.07,6719062.49,-29.648165290,115.350376719,GDA2020
70111576,70111576,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (12),Eneabba (12),1938-1-SW-0003 [AQWAB]; 20007667 [WIN_ID]; 70111576 [SITE_REF],,50,340654.07,6718507.49,-29.653213996,115.353662067,GDA2020
70111577,70111577,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (12),Eneabba (12),1938-1-SW-0005 [AQWAB]; 20007669 [WIN_ID]; 70111577 [SITE_REF],,50,341166.07,6716733.49,-29.669283464,115.358690330,GDA2020
70111578,70111578,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1938-1-SW-0014 [AQWAB]; 20007678 [WIN_ID]; 70111578 [SITE_REF],,50,337201.07,6717180.49,-29.664737338,115.317799624,GDA2020
70111579,70111579,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (8) No2,Eneabba (8) No2,1938-1-SW-0020 [AQWAB]; 20007684 [WIN_ID]; 70111579 [SITE_REF],,50,336246.07,6721235.49,-29.628030993,115.308547061,GDA2020
70111580,70111580,Groundwater,Bore or Well,AWRC,Arrowsmith East - Eneabba (9) No2,Eneabba (9) No2,1938-1-SW-0021 [AQWAB]; 20007685 [WIN_ID]; 70111580 [SITE_REF],,50,339790.08,6721359.49,-29.627374040,115.345159355,GDA2020
70111581,70111581,Groundwater,Bore or Well,AWRC,Arrowsmith - Eneabba No1,Eneabba No1,1938-4-NE-0001 [AQWAB]; 20007871 [WIN_ID]; 70111581 [SITE_REF],,50,328190.06,6722292.49,-29.617409005,115.225534219,GDA2020
70111582,70111582,Groundwater,Bore or Well,AWRC,Arrowsmith - Bore,Bore,1938-4-NE-0002 [AQWAB]; 20007872 [WIN_ID]; 70111582 [SITE_REF],,50,329753.07,6734782.49,-29.504952245,115.243621491,GDA2020
70111630,70111630,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,1939-1-SE-0009 [AQWAB]; 20007940 [WIN_ID]; 70111630 [SITE_REF],,50,353222.00,6764279.48,-29.241798573,115.489601326,GDA2020
70111634,70111634,Groundwater,Bore or Well,AWRC,Mingenew - Bore,Bore,1939-1-SE-0014 [AQWAB]; 20007945 [WIN_ID]; 70111634 [SITE_REF],,50,346740.00,6768730.49,-29.200870624,115.423534921,GDA2020
70111637,70111637,Groundwater,Bore or Well,AWRC,Mooriary - The Clump,The Clump,1939-1-SE-0019 [AQWAB]; 20007950 [WIN_ID]; 70111637 [SITE_REF],,50,345557.00,6765215.49,-29.232439742,115.410880723,GDA2020
70111638,70111638,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SE-0020 [AQWAB]; 20007951 [WIN_ID]; 70111638 [SITE_REF],,50,344553.00,6763705.49,-29.245940001,115.400341670,GDA2020
70111644,70111644,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew W-S No .12,Mingenew W-S No .12,1939-1-SE-0028 [AQWAB]; 20007958 [WIN_ID]; 70111644 [SITE_REF],,50,349139.01,6768702.48,-29.201411652,115.448200228,GDA2020
70111645,70111645,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew T-S No5,Mingenew T-S No5,1939-1-SE-0029 [AQWAB]; 20007959 [WIN_ID]; 70111645 [SITE_REF],,50,348509.01,6768876.48,-29.199766472,115.441745595,GDA2020
70111646,70111646,Groundwater,Bore or Well,AWRC,Mingenew TWS - P.W.D. No9,P.W.D. No9,1939-1-SE-0031 [AQWAB]; 20007961 [WIN_ID]; 70111646 [SITE_REF],,50,348438.00,6768391.48,-29.204133794,115.440949258,GDA2020
70111647,70111647,Groundwater,Bore or Well,AWRC,Mingenew - Mingenew Tws Pwd No7,Mingenew Tws Pwd No7,1939-1-SE-0033 [AQWAB]; 20007963 [WIN_ID]; 70111647 [SITE_REF],,50,348914.01,6768527.48,-29.202963712,115.445862696,GDA2020
70111649,70111649,Groundwater,Bore or Well,AWRC,Bundanoon - Army D5,Army D5,1939-1-SE-0037 [AQWAB]; 20007967 [WIN_ID]; 70111649 [SITE_REF],,50,351507.00,6765951.49,-29.226512558,115.472182587,GDA2020
70111650,70111650,Groundwater,Bore or Well,AWRC,Mooriary - Army D11,Army D11,1939-1-SE-0038 [AQWAB]; 20007968 [WIN_ID]; 70111650 [SITE_REF],,50,344735.00,6768744.49,-29.200499834,115.402919621,GDA2020
70111651,70111651,Groundwater,Bore or Well,AWRC,Bundanoon - Army D12,Army D12,1939-1-SE-0039 [AQWAB]; 20007969 [WIN_ID]; 70111651 [SITE_REF],,50,349922.00,6765386.49,-29.231422973,115.455803199,GDA2020
70111657,70111657,Groundwater,Bore or Well,AWRC,Bundanoon - 113,113,1939-1-SE-0054 [AQWAB]; 20007981 [WIN_ID]; 70111657 [SITE_REF],,50,351122.00,6766964.49,-29.217327555,115.468358587,GDA2020
70111658,70111658,Groundwater,Bore or Well,AWRC,Bundanoon - 111,111,1939-1-SE-0056 [AQWAB]; 20007983 [WIN_ID]; 70111658 [SITE_REF],,50,350763.00,6767208.48,-29.215083762,115.464699165,GDA2020
70111659,70111659,Groundwater,Bore or Well,AWRC,Mingenew - Shire Of Mingenew,Shire Of Mingenew,1939-1-SE-0058 [AQWAB]; 20007985 [WIN_ID]; 70111659 [SITE_REF],,50,349508.00,6768326.48,-29.204848009,115.451943709,GDA2020
70111667,70111667,Groundwater,Bore or Well,AWRC,Lockier - Angels,Angels,1939-1-SW-0009 [AQWAB]; 20007996 [WIN_ID]; 70111667 [SITE_REF],,50,330353.00,6767851.49,-29.206709373,115.254901944,GDA2020
70111668,70111668,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0010 [AQWAB]; 20007997 [WIN_ID]; 70111668 [SITE_REF],,50,331899.00,6768132.49,-29.204380724,115.270841706,GDA2020
70111669,70111669,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0011 [AQWAB]; 20007998 [WIN_ID]; 70111669 [SITE_REF],,50,330758.00,6767550.49,-29.209479094,115.259020559,GDA2020
70111670,70111670,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0012 [AQWAB]; 20007999 [WIN_ID]; 70111670 [SITE_REF],,50,331027.00,6767383.49,-29.211021653,115.261761272,GDA2020
70111671,70111671,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0013 [AQWAB]; 20008000 [WIN_ID]; 70111671 [SITE_REF],,50,332395.00,6767171.49,-29.213116272,115.275796704,GDA2020
70111672,70111672,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0014 [AQWAB]; 20008001 [WIN_ID]; 70111672 [SITE_REF],,50,331476.00,6766462.49,-29.219390382,115.266238518,GDA2020
70111673,70111673,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0016 [AQWAB]; 20008003 [WIN_ID]; 70111673 [SITE_REF],,50,330801.00,6764983.49,-29.232642975,115.259071033,GDA2020
70111674,70111674,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0017 [AQWAB]; 20008004 [WIN_ID]; 70111674 [SITE_REF],,50,331285.00,6765025.49,-29.232328781,115.264055534,GDA2020
70111675,70111675,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0018 [AQWAB]; 20008005 [WIN_ID]; 70111675 [SITE_REF],,50,333687.01,6767473.49,-29.210562318,115.289128268,GDA2020
70111676,70111676,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0019 [AQWAB]; 20008006 [WIN_ID]; 70111676 [SITE_REF],,50,333310.01,6766742.49,-29.217107486,115.285141631,GDA2020
70111677,70111677,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0020 [AQWAB]; 20008007 [WIN_ID]; 70111677 [SITE_REF],,50,334785.01,6766715.49,-29.217544665,115.300306457,GDA2020
70111678,70111678,Groundwater,Bore or Well,AWRC,Lockier - Windmill-Well,Windmill-Well,1939-1-SW-0023 [AQWAB]; 20008010 [WIN_ID]; 70111678 [SITE_REF],,50,336974.01,6767945.49,-29.206731987,115.322999107,GDA2020
70111679,70111679,Groundwater,Bore or Well,AWRC,Lockier - Bore,Bore,1939-1-SW-0024 [AQWAB]; 20008011 [WIN_ID]; 70111679 [SITE_REF],,50,339174.01,6768682.49,-29.200364503,115.345728772,GDA2020
70111681,70111681,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0027 [AQWAB]; 20008014 [WIN_ID]; 70111681 [SITE_REF],,50,340852.00,6767140.49,-29.214488589,115.362761771,GDA2020
70111682,70111682,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-1-SW-0028 [AQWAB]; 20008015 [WIN_ID]; 70111682 [SITE_REF],,50,338546.01,6763470.49,-29.247306427,115.338512394,GDA2020
70111683,70111683,Groundwater,Bore or Well,AWRC,Mooriary - Army D6,Army D6,1939-1-SW-0029 [AQWAB]; 20008016 [WIN_ID]; 70111683 [SITE_REF],,50,331828.00,6765683.49,-29.226465017,115.269740329,GDA2020
70111684,70111684,Groundwater,Bore or Well,AWRC,Mooriary - Army D8,Army D8,1939-1-SW-0030 [AQWAB]; 20008017 [WIN_ID]; 70111684 [SITE_REF],,50,336881.01,6766768.49,-29.217338649,115.321869724,GDA2020
70111691,70111691,Groundwater,Bore or Well,AWRC,Yandanooka - Bore,Bore,1939-2-NE-0001 [AQWAB]; 20008028 [WIN_ID]; 70111691 [SITE_REF],,50,354233.00,6763392.48,-29.249918656,115.499885173,GDA2020
70111692,70111692,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0005 [AQWAB]; 20008032 [WIN_ID]; 70111692 [SITE_REF],,50,344847.00,6761275.49,-29.267899848,115.403025557,GDA2020
70111693,70111693,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0006 [AQWAB]; 20008033 [WIN_ID]; 70111693 [SITE_REF],,50,342942.01,6760531.50,-29.274376512,115.383318401,GDA2020
70111694,70111694,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0007 [AQWAB]; 20008034 [WIN_ID]; 70111694 [SITE_REF],,50,347318.00,6760571.50,-29.274552915,115.428354152,GDA2020
70111695,70111695,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0009 [AQWAB]; 20008036 [WIN_ID]; 70111695 [SITE_REF],,50,344792.01,6758708.50,-29.291052695,115.402099373,GDA2020
70111696,70111696,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0010 [AQWAB]; 20008037 [WIN_ID]; 70111696 [SITE_REF],,50,347785.01,6757309.50,-29.304039729,115.432710482,GDA2020
70111697,70111697,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0011 [AQWAB]; 20008038 [WIN_ID]; 70111697 [SITE_REF],,50,342900.00,6762957.49,-29.252483908,115.383230622,GDA2020
70111698,70111698,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0012 [AQWAB]; 20008039 [WIN_ID]; 70111698 [SITE_REF],,50,345787.02,6753875.51,-29.334778409,115.411664671,GDA2020
70111699,70111699,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NE-0013 [AQWAB]; 20008040 [WIN_ID]; 70111699 [SITE_REF],,50,348619.01,6753847.50,-29.335374968,115.440820265,GDA2020
70111700,70111700,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1939-2-NE-0015 [AQWAB]; 20008042 [WIN_ID]; 70111700 [SITE_REF],,50,350804.02,6751018.50,-29.361159926,115.462935309,GDA2020
70111701,70111701,Groundwater,Bore or Well,AWRC,Bundanoon - 239,239,1939-2-NE-0016 [AQWAB]; 20008043 [WIN_ID]; 70111701 [SITE_REF],,50,349848.00,6759380.49,-29.285602222,115.454227206,GDA2020
70111702,70111702,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NW-0001 [AQWAB]; 20008044 [WIN_ID]; 70111702 [SITE_REF],,50,338708.02,6756491.50,-29.310290109,115.339161004,GDA2020
70111703,70111703,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NW-0002 [AQWAB]; 20008045 [WIN_ID]; 70111703 [SITE_REF],,50,330699.02,6752061.49,-29.349203673,115.256042412,GDA2020
70111704,70111704,Groundwater,Bore or Well,AWRC,Mooriary - Bore,Bore,1939-2-NW-0003 [AQWAB]; 20008046 [WIN_ID]; 70111704 [SITE_REF],,50,332964.03,6752499.50,-29.345555127,115.279431644,GDA2020
70111705,70111705,Groundwater,Bore or Well,AWRC,Mooriary - Super Shed,Super Shed,1939-2-NW-0004 [AQWAB]; 20008047 [WIN_ID]; 70111705 [SITE_REF],,50,330374.01,6758740.49,-29.288906388,115.253722423,GDA2020
70111706,70111706,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,1939-2-SE-0001 [AQWAB]; 20008048 [WIN_ID]; 70111706 [SITE_REF],,50,354409.02,6745612.49,-29.410357571,115.499348793,GDA2020
70111707,70111707,Groundwater,Bore or Well,AWRC,Arrino - Bore,Bore,1939-2-SE-0002 [AQWAB]; 20008049 [WIN_ID]; 70111707 [SITE_REF],,50,352631.04,6743606.49,-29.428248478,115.480758578,GDA2020
70111708,70111708,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1939-2-SE-0004 [AQWAB]; 20008051 [WIN_ID]; 70111708 [SITE_REF],,50,352335.03,6746419.49,-29.402834128,115.478086196,GDA2020
70111709,70111709,Groundwater,Bore or Well,AWRC,Arrowsmith River - AR4,AR4,1939-2-SE-0009 [AQWAB]; 20008056 [WIN_ID]; 70111709 [SITE_REF],,50,350895.06,6739318.49,-29.466729934,115.462284333,GDA2020
70111710,70111710,Groundwater,Bore or Well,AWRC,Arrowsmith East - Bore,Bore,1939-2-SE-0014 [AQWAB]; 20008061 [WIN_ID]; 70111710 [SITE_REF],,50,348839.05,6742819.50,-29.434897190,115.441570060,GDA2020
